Date,TSLA,TSLA_Difference,TSLA_%_Change
2023-11-03 00:00:00+00:00,219.9600067138672,,
2023-11-06 00:00:00+00:00,219.27000427246094,-0.69000244140625,-0.3136944991567639
2023-11-07 00:00:00+00:00,222.17999267578125,2.9099884033203125,1.3271256198382766
2023-11-08 00:00:00+00:00,222.11000061035156,-0.0699920654296875,-0.03150241594067574
2023-11-09 00:00:00+00:00,209.97999572753906,-12.1300048828125,-5.461260118625732
2023-11-10 00:00:00+00:00,214.64999389648438,4.6699981689453125,2.224020508603543
2023-11-13 00:00:00+00:00,223.7100067138672,9.060012817382812,4.220830689495399
2023-11-14 00:00:00+00:00,237.41000366210938,13.699996948242188,6.123998273248883
2023-11-15 00:00:00+00:00,242.83999633789062,5.42999267578125,2.2871793909364553
2023-11-16 00:00:00+00:00,233.58999633789062,-9.25,-3.809092463965217
2023-11-17 00:00:00+00:00,234.3000030517578,0.7100067138671875,0.3039542467564213
2023-11-20 00:00:00+00:00,235.60000610351562,1.3000030517578125,0.5548455120893176
2023-11-21 00:00:00+00:00,241.1999969482422,5.5999908447265625,2.376906069461685
2023-11-22 00:00:00+00:00,234.2100067138672,-6.989990234375,-2.8980059381488896
2023-11-24 00:00:00+00:00,235.4499969482422,1.239990234375,0.52943520721977
2023-11-27 00:00:00+00:00,236.0800018310547,0.6300048828125,0.26757481035389047
2023-11-28 00:00:00+00:00,246.72000122070312,10.639999389648438,4.506946504203568
2023-11-29 00:00:00+00:00,244.13999938964844,-2.5800018310546875,-1.0457205813430381
2023-11-30 00:00:00+00:00,240.0800018310547,-4.05999755859375,-1.6629792613843575
2023-12-01 00:00:00+00:00,238.8300018310547,-1.25,-0.5206597761023137
2023-12-04 00:00:00+00:00,235.5800018310547,-3.25,-1.360800559009755
2023-12-05 00:00:00+00:00,238.72000122070312,3.1399993896484375,1.3328802806871
2023-12-06 00:00:00+00:00,239.3699951171875,0.649993896484375,0.2722829646282709
2023-12-07 00:00:00+00:00,242.63999938964844,3.2700042724609375,1.3660877884298128
2023-12-08 00:00:00+00:00,243.83999633789062,1.1999969482421875,0.49455858525417634
2023-12-11 00:00:00+00:00,239.74000549316406,-4.0999908447265625,-1.6814267168234285
2023-12-12 00:00:00+00:00,237.00999450683594,-2.730010986328125,-1.1387381846063938
2023-12-13 00:00:00+00:00,239.2899932861328,2.279998779296875,0.9619842336358159
2023-12-14 00:00:00+00:00,251.0500030517578,11.760009765625,4.914543063053572
2023-12-15 00:00:00+00:00,253.5,2.4499969482421875,0.9758999874367988
2023-12-18 00:00:00+00:00,252.0800018310547,-1.4199981689453125,-0.5601570686174803
2023-12-19 00:00:00+00:00,257.2200012207031,5.1399993896484375,2.0390349699748462
2023-12-20 00:00:00+00:00,247.13999938964844,-10.080001831054688,-3.9188250459596716
2023-12-21 00:00:00+00:00,254.5,7.3600006103515625,2.9780693649462875
2023-12-22 00:00:00+00:00,252.5399932861328,-1.9600067138671875,-0.77014016261972
2023-12-26 00:00:00+00:00,256.6099853515625,4.0699920654296875,1.6116227819877644
2023-12-27 00:00:00+00:00,261.44000244140625,4.83001708984375,1.882240507214284
2023-12-28 00:00:00+00:00,253.17999267578125,-8.260009765625,-3.1594284304201796
2023-12-29 00:00:00+00:00,248.47999572753906,-4.6999969482421875,-1.8563856087399992
2024-01-02 00:00:00+00:00,248.4199981689453,-0.05999755859375,-0.024145830499585953
2024-01-03 00:00:00+00:00,238.4499969482422,-9.970001220703125,-4.013364984377278
2024-01-04 00:00:00+00:00,237.92999267578125,-0.5200042724609375,-0.2180768627033404
2024-01-05 00:00:00+00:00,237.49000549316406,-0.4399871826171875,-0.18492295892125815
2024-01-08 00:00:00+00:00,240.4499969482422,2.959991455078125,1.2463646412957474
2024-01-09 00:00:00+00:00,234.9600067138672,-5.489990234375,-2.2832149320246162
2024-01-10 00:00:00+00:00,233.94000244140625,-1.0200042724609375,-0.43411825132567866
2024-01-11 00:00:00+00:00,227.22000122070312,-6.720001220703125,-2.872531910136339
2024-01-12 00:00:00+00:00,218.88999938964844,-8.330001831054688,-3.6660513098772487
2024-01-16 00:00:00+00:00,219.91000366210938,1.0200042724609375,0.46598943547220584
2024-01-17 00:00:00+00:00,215.5500030517578,-4.3600006103515625,-1.9826295019532998
2024-01-18 00:00:00+00:00,211.8800048828125,-3.6699981689453125,-1.7026203279914005
2024-01-19 00:00:00+00:00,212.19000244140625,0.30999755859375,0.14630807600991175
2024-01-22 00:00:00+00:00,208.8000030517578,-3.3899993896484375,-1.5976244642273123
2024-01-23 00:00:00+00:00,209.13999938964844,0.339996337890625,0.1628334927784201
2024-01-24 00:00:00+00:00,207.8300018310547,-1.30999755859375,-0.6263735117226884
2024-01-25 00:00:00+00:00,182.6300048828125,-25.199996948242188,-12.125293136804812
2024-01-26 00:00:00+00:00,183.25,0.6199951171875,0.3394815203478366
2024-01-29 00:00:00+00:00,190.92999267578125,7.67999267578125,4.190991910385403
2024-01-30 00:00:00+00:00,191.58999633789062,0.660003662109375,0.34567835721343637
2024-01-31 00:00:00+00:00,187.2899932861328,-4.3000030517578125,-2.2443776470324006
2024-02-01 00:00:00+00:00,188.86000061035156,1.57000732421875,0.8382761388752719
2024-02-02 00:00:00+00:00,187.91000366210938,-0.9499969482421875,-0.5030164911426551
2024-02-05 00:00:00+00:00,181.05999755859375,-6.850006103515625,-3.645365318513309
2024-02-06 00:00:00+00:00,185.10000610351562,4.040008544921875,2.2313092894052797
2024-02-07 00:00:00+00:00,187.5800018310547,2.4799957275390625,1.3398139631352284
2024-02-08 00:00:00+00:00,189.55999755859375,1.9799957275390625,1.0555473441792373
2024-02-09 00:00:00+00:00,193.57000732421875,4.010009765625,2.1154303741671496
2024-02-12 00:00:00+00:00,188.1300048828125,-5.44000244140625,-2.810353998847846
2024-02-13 00:00:00+00:00,184.02000427246094,-4.1100006103515625,-2.184659811661468
2024-02-14 00:00:00+00:00,188.7100067138672,4.69000244140625,2.5486372853585033
2024-02-15 00:00:00+00:00,200.4499969482422,11.739990234375,6.221180550417678
2024-02-16 00:00:00+00:00,199.9499969482422,-0.5,-0.24943876658132555
2024-02-20 00:00:00+00:00,193.75999450683594,-6.19000244140625,-3.0957752117438417
2024-02-21 00:00:00+00:00,194.77000427246094,1.010009765625,0.5212684735028553
2024-02-22 00:00:00+00:00,197.41000366210938,2.6399993896484375,1.355444540605637
2024-02-23 00:00:00+00:00,191.97000122070312,-5.44000244140625,-2.7556873210526143
2024-02-26 00:00:00+00:00,199.39999389648438,7.42999267578125,3.870392576202139
2024-02-27 00:00:00+00:00,199.72999572753906,0.3300018310546875,0.1654974128163731
2024-02-28 00:00:00+00:00,202.0399932861328,2.30999755859375,1.1565601602199624
2024-02-29 00:00:00+00:00,201.8800048828125,-0.1599884033203125,-0.07918650199801479
2024-03-01 00:00:00+00:00,202.63999938964844,0.7599945068359375,0.37645853400741686
2024-03-04 00:00:00+00:00,188.13999938964844,-14.5,-7.1555468040238805
2024-03-05 00:00:00+00:00,180.74000549316406,-7.399993896484375,-3.933237971984137
2024-03-06 00:00:00+00:00,176.5399932861328,-4.20001220703125,-2.3237866987837967
2024-03-07 00:00:00+00:00,178.64999389648438,2.1100006103515625,1.1951969472048816
2024-03-08 00:00:00+00:00,175.33999633789062,-3.30999755859375,-1.8527834714126385
2024-03-11 00:00:00+00:00,177.77000427246094,2.4300079345703125,1.3858834181150217
2024-03-12 00:00:00+00:00,177.5399932861328,-0.230010986328125,-0.12938683737420426
2024-03-13 00:00:00+00:00,169.47999572753906,-8.05999755859375,-4.539820808488955
2024-03-14 00:00:00+00:00,162.5,-6.9799957275390625,-4.118477639544142
2024-03-15 00:00:00+00:00,163.57000732421875,1.07000732421875,0.658466045673077
2024-03-18 00:00:00+00:00,173.8000030517578,10.229995727539062,6.254200201423096
2024-03-19 00:00:00+00:00,171.32000732421875,-2.4799957275390625,-1.4269250195585539
2024-03-20 00:00:00+00:00,175.66000366210938,4.339996337890625,2.5332688257929457
2024-03-21 00:00:00+00:00,172.82000732421875,-2.839996337890625,-1.6167575308454945
2024-03-22 00:00:00+00:00,170.8300018310547,-1.9900054931640625,-1.1514902261465105
2024-03-25 00:00:00+00:00,172.6300048828125,1.8000030517578125,1.0536808713132
2024-03-26 00:00:00+00:00,177.6699981689453,5.0399932861328125,2.9195349264770876
2024-03-27 00:00:00+00:00,179.8300018310547,2.160003662109375,1.2157391142962926
2024-03-28 00:00:00+00:00,175.7899932861328,-4.040008544921875,-2.246570930204044
2024-04-01 00:00:00+00:00,175.22000122070312,-0.5699920654296875,-0.324246024915601
2024-04-02 00:00:00+00:00,166.6300048828125,-8.589996337890625,-4.9024062767074525
2024-04-03 00:00:00+00:00,168.3800048828125,1.75,1.0502310200559255
2024-04-04 00:00:00+00:00,171.11000061035156,2.7299957275390625,1.621330115436841
2024-04-05 00:00:00+00:00,164.89999389648438,-6.2100067138671875,-3.6292482565110245
2024-04-08 00:00:00+00:00,172.97999572753906,8.080001831054688,4.8999406489528985
2024-04-09 00:00:00+00:00,176.8800048828125,3.9000091552734375,2.2546012554054777
2024-04-10 00:00:00+00:00,171.75999450683594,-5.1200103759765625,-2.8946236061948887
2024-04-11 00:00:00+00:00,174.60000610351562,2.8400115966796875,1.653476762638495
2024-04-12 00:00:00+00:00,171.0500030517578,-3.5500030517578125,-2.033220462577253
2024-04-15 00:00:00+00:00,161.47999572753906,-9.57000732421875,-5.5948594875633955
2024-04-16 00:00:00+00:00,157.11000061035156,-4.3699951171875,-2.7062145360474728
2024-04-17 00:00:00+00:00,155.4499969482422,-1.660003662109375,-1.0565868854054359
2024-04-18 00:00:00+00:00,149.92999267578125,-5.5200042724609375,-3.5509838409960532
2024-04-19 00:00:00+00:00,147.0500030517578,-2.8799896240234375,-1.920889591618484
2024-04-22 00:00:00+00:00,142.0500030517578,-5.0,-3.400203941675628
2024-04-23 00:00:00+00:00,144.67999267578125,2.6299896240234375,1.851453409026092
2024-04-24 00:00:00+00:00,162.1300048828125,17.45001220703125,12.061109407252756
2024-04-25 00:00:00+00:00,170.17999267578125,8.04998779296875,4.965143743002585
2024-04-26 00:00:00+00:00,168.2899932861328,-1.8899993896484375,-1.1105884774887573
2024-04-29 00:00:00+00:00,194.0500030517578,25.760009765625,15.30691710339954
2024-04-30 00:00:00+00:00,183.27999877929688,-10.770004272460938,-5.550118063944744
2024-05-01 00:00:00+00:00,179.99000549316406,-3.2899932861328125,-1.7950640048260667
2024-05-02 00:00:00+00:00,180.00999450683594,0.019989013671875,0.011105624235693562
2024-05-03 00:00:00+00:00,181.19000244140625,1.1800079345703125,0.6555235656792942
2024-05-06 00:00:00+00:00,184.75999450683594,3.5699920654296875,1.9703030064167928
2024-05-07 00:00:00+00:00,177.80999755859375,-6.9499969482421875,-3.7616351780011796
2024-05-08 00:00:00+00:00,174.72000122070312,-3.089996337890625,-1.737807986231133
2024-05-09 00:00:00+00:00,171.97000122070312,-2.75,-1.5739468754503099
2024-05-10 00:00:00+00:00,168.47000122070312,-3.5,-2.0352386899783554
2024-05-13 00:00:00+00:00,171.88999938964844,3.4199981689453125,2.0300339194898944
2024-05-14 00:00:00+00:00,177.5500030517578,5.660003662109375,3.292805679333915
2024-05-15 00:00:00+00:00,173.99000549316406,-3.55999755859375,-2.00506758513317
2024-05-16 00:00:00+00:00,174.83999633789062,0.8499908447265625,0.4885285464054761
2024-05-17 00:00:00+00:00,177.4600067138672,2.6200103759765625,1.4985188920464214
2024-05-20 00:00:00+00:00,174.9499969482422,-2.510009765625,-1.4144086952910395
2024-05-21 00:00:00+00:00,186.60000610351562,11.650009155273438,6.659050790792535
2024-05-22 00:00:00+00:00,180.11000061035156,-6.4900054931640625,-3.4780306971500083
2024-05-23 00:00:00+00:00,173.74000549316406,-6.3699951171875,-3.5367248323807923
2024-05-24 00:00:00+00:00,179.24000549316406,5.5,3.1656497214836348
2024-05-28 00:00:00+00:00,176.75,-2.4900054931640625,-1.3892018616675545
2024-05-29 00:00:00+00:00,176.19000244140625,-0.55999755859375,-0.3168303018917963
2024-05-30 00:00:00+00:00,178.7899932861328,2.5999908447265625,1.4756744473008425
2024-05-31 00:00:00+00:00,178.0800018310547,-0.709991455078125,-0.3971091681523055
2024-06-03 00:00:00+00:00,176.2899932861328,-1.790008544921875,-1.0051710054563365
2024-06-04 00:00:00+00:00,174.77000427246094,-1.519989013671875,-0.8622094682395335
2024-06-05 00:00:00+00:00,175.0,0.2299957275390625,0.13159908560768036
2024-06-06 00:00:00+00:00,177.94000244140625,2.94000244140625,1.6800013950892856
2024-06-07 00:00:00+00:00,177.47999572753906,-0.4600067138671875,-0.2585178754387523
2024-06-10 00:00:00+00:00,173.7899932861328,-3.69000244140625,-2.0791089307163437
2024-06-11 00:00:00+00:00,170.66000366210938,-3.1299896240234375,-1.8010183238054065
2024-06-12 00:00:00+00:00,177.2899932861328,6.6299896240234375,3.884911216309469
2024-06-13 00:00:00+00:00,182.47000122070312,5.1800079345703125,2.921771183221924
2024-06-14 00:00:00+00:00,178.00999450683594,-4.4600067138671875,-2.4442410719736176
2024-06-17 00:00:00+00:00,187.44000244140625,9.430007934570312,5.2974598199924
2024-06-18 00:00:00+00:00,184.86000061035156,-2.5800018310546875,-1.376441419894452
2024-06-20 00:00:00+00:00,181.57000732421875,-3.2899932861328125,-1.7797215597047789
2024-06-21 00:00:00+00:00,183.00999450683594,1.4399871826171875,0.7930754665036104
2024-06-24 00:00:00+00:00,182.5800018310547,-0.42999267578125,-0.23495584322592206
2024-06-25 00:00:00+00:00,187.35000610351562,4.7700042724609375,2.6125557150967325
2024-06-26 00:00:00+00:00,196.3699951171875,9.019989013671875,4.8145122603775645
2024-06-27 00:00:00+00:00,197.4199981689453,1.0500030517578125,0.5347064612041179
2024-06-28 00:00:00+00:00,197.8800048828125,0.4600067138671875,0.23300917745603938
2024-07-01 00:00:00+00:00,209.86000061035156,11.979995727539062,6.054171938510814
2024-07-02 00:00:00+00:00,231.25999450683594,21.399993896484375,10.197271435359367
2024-07-03 00:00:00+00:00,246.38999938964844,15.1300048828125,6.542422054051059
2024-07-05 00:00:00+00:00,251.52000427246094,5.1300048828125,2.082067005771512
2024-07-08 00:00:00+00:00,252.94000244140625,1.4199981689453125,0.5645666924397348
2024-07-09 00:00:00+00:00,262.3299865722656,9.389984130859375,3.712336538398892
2024-07-10 00:00:00+00:00,263.260009765625,0.930023193359375,0.3545241645880906
2024-07-11 00:00:00+00:00,241.02999877929688,-22.230010986328125,-8.444127539962887
2024-07-12 00:00:00+00:00,248.22999572753906,7.1999969482421875,2.9871787680814723
2024-07-15 00:00:00+00:00,252.63999938964844,4.410003662109375,1.7765796793349102
2024-07-16 00:00:00+00:00,256.55999755859375,3.9199981689453125,1.5516142251486758
2024-07-17 00:00:00+00:00,248.5,-8.05999755859375,-3.141564404151894
2024-07-18 00:00:00+00:00,249.22999572753906,0.7299957275390625,0.2937608561525403
2024-07-19 00:00:00+00:00,239.1999969482422,-10.029998779296875,-4.024394716220987
2024-07-22 00:00:00+00:00,251.50999450683594,12.30999755859375,5.146320115237031
2024-07-23 00:00:00+00:00,246.3800048828125,-5.1299896240234375,-2.0396762498772216
2024-07-24 00:00:00+00:00,215.99000549316406,-30.389999389648438,-12.334604589403694
2024-07-25 00:00:00+00:00,220.25,4.2599945068359375,1.9723109396238998
2024-07-26 00:00:00+00:00,219.8000030517578,-0.4499969482421875,-0.2043118947751135
2024-07-29 00:00:00+00:00,232.10000610351562,12.300003051757812,5.595997671056195
2024-07-30 00:00:00+00:00,222.6199951171875,-9.480010986328125,-4.084450985365369
2024-07-31 00:00:00+00:00,232.07000732421875,9.45001220703125,4.244907202543397
2024-08-01 00:00:00+00:00,216.86000061035156,-15.210006713867188,-6.554059651757453
2024-08-02 00:00:00+00:00,207.6699981689453,-9.19000244140625,-4.237758192170537
2024-08-05 00:00:00+00:00,198.8800048828125,-8.789993286132812,-4.2326736474384274
2024-08-06 00:00:00+00:00,200.63999938964844,1.7599945068359375,0.8849529684359129
2024-08-07 00:00:00+00:00,191.75999450683594,-8.8800048828125,-4.425839767656341
2024-08-08 00:00:00+00:00,198.83999633789062,7.0800018310546875,3.692116204562311
2024-08-09 00:00:00+00:00,200.0,1.160003662109375,0.5833854775063313
2024-08-12 00:00:00+00:00,197.49000549316406,-2.5099945068359375,-1.2549972534179688
2024-08-13 00:00:00+00:00,207.8300018310547,10.339996337890625,5.235706137163754
2024-08-14 00:00:00+00:00,201.3800048828125,-6.4499969482421875,-3.103496555557652
2024-08-15 00:00:00+00:00,214.13999938964844,12.759994506835938,6.336276788880436
2024-08-16 00:00:00+00:00,216.1199951171875,1.9799957275390625,0.9246267550119251
2024-08-19 00:00:00+00:00,222.72000122070312,6.600006103515625,3.053861860369227
2024-08-20 00:00:00+00:00,221.10000610351562,-1.6199951171875,-0.7273684933137976
2024-08-21 00:00:00+00:00,223.27000427246094,2.1699981689453125,0.9814554993405802
2024-08-22 00:00:00+00:00,210.66000366210938,-12.610000610351562,-5.647870456867695
2024-08-23 00:00:00+00:00,220.32000732421875,9.660003662109375,4.585589810206048
2024-08-26 00:00:00+00:00,213.2100067138672,-7.1100006103515625,-3.2271243527550455
2024-08-27 00:00:00+00:00,209.2100067138672,-4.0,-1.8760845523390905
2024-08-28 00:00:00+00:00,205.75,-3.4600067138671875,-1.6538437946705757
2024-08-29 00:00:00+00:00,206.27999877929688,0.529998779296875,0.2575935743848724
2024-08-30 00:00:00+00:00,214.11000061035156,7.8300018310546875,3.795812428442064
2024-09-03 00:00:00+00:00,210.60000610351562,-3.5099945068359375,-1.6393416920415627
2024-09-04 00:00:00+00:00,219.41000366210938,8.80999755859375,4.183284569452194
2024-09-05 00:00:00+00:00,230.1699981689453,10.759994506835938,4.9040583051109605
2024-09-06 00:00:00+00:00,210.72999572753906,-19.44000244140625,-8.445932396079373
2024-09-09 00:00:00+00:00,216.27000427246094,5.540008544921875,2.6289605928169646
2024-09-10 00:00:00+00:00,226.1699981689453,9.899993896484375,4.577608406578741
2024-09-11 00:00:00+00:00,228.1300048828125,1.9600067138671875,0.866607741846951
2024-09-12 00:00:00+00:00,229.80999755859375,1.67999267578125,0.7364189890953805
2024-09-13 00:00:00+00:00,230.2899932861328,0.4799957275390625,0.20886633855721612
2024-09-16 00:00:00+00:00,226.77999877929688,-3.5099945068359375,-1.5241628421408686
2024-09-17 00:00:00+00:00,227.8699951171875,1.089996337890625,0.48064041968331317
2024-09-18 00:00:00+00:00,227.1999969482422,-0.6699981689453125,-0.2940264990135056
2024-09-19 00:00:00+00:00,243.9199981689453,16.720001220703125,7.359155565707187
2024-09-20 00:00:00+00:00,238.25,-5.6699981689453125,-2.3245319004217624
2024-09-23 00:00:00+00:00,250.0,11.75,4.931794333683106
2024-09-24 00:00:00+00:00,254.27000427246094,4.2700042724609375,1.708001708984375
2024-09-25 00:00:00+00:00,257.0199890136719,2.7499847412109375,1.0815214909361521
2024-09-26 00:00:00+00:00,254.22000122070312,-2.79998779296875,-1.0894046816023355
2024-09-27 00:00:00+00:00,260.4599914550781,6.239990234375,2.4545630573566486
2024-09-30 00:00:00+00:00,261.6300048828125,1.170013427734375,0.44921042237543374
2024-10-01 00:00:00+00:00,258.0199890136719,-3.610015869140625,-1.3798172234708317
2024-10-02 00:00:00+00:00,249.02000427246094,-8.999984741210938,-3.488095932262848
2024-10-03 00:00:00+00:00,240.66000366210938,-8.360000610351562,-3.3571602549667503
2024-10-04 00:00:00+00:00,250.0800018310547,9.419998168945312,3.914235030998813
2024-10-07 00:00:00+00:00,240.8300018310547,-9.25,-3.6988163516765233
2024-10-08 00:00:00+00:00,244.5,3.6699981689453125,1.5238957526229904
2024-10-09 00:00:00+00:00,241.0500030517578,-3.4499969482421875,-1.4110416966225716
2024-10-10 00:00:00+00:00,238.77000427246094,-2.279998779296875,-0.9458613360014427
2024-10-11 00:00:00+00:00,217.8000030517578,-20.970001220703125,-8.782510719719305
2024-10-14 00:00:00+00:00,219.16000366210938,1.3600006103515625,0.6244263504571086
2024-10-15 00:00:00+00:00,219.57000732421875,0.410003662109375,0.18707960177875313
2024-10-16 00:00:00+00:00,221.3300018310547,1.7599945068359375,0.8015641700266996
2024-10-17 00:00:00+00:00,220.88999938964844,-0.44000244140625,-0.1987992760882513
2024-10-18 00:00:00+00:00,220.6999969482422,-0.19000244140625,-0.08601676940162738
2024-10-21 00:00:00+00:00,218.85000610351562,-1.8499908447265625,-0.8382378207102631
2024-10-22 00:00:00+00:00,217.97000122070312,-0.8800048828125,-0.402104116184607
2024-10-23 00:00:00+00:00,213.64999389648438,-4.32000732421875,-1.981927467094233
2024-10-24 00:00:00+00:00,260.4800109863281,46.83001708984375,21.91903507029042
2024-10-25 00:00:00+00:00,269.19000244140625,8.709991455078125,3.3438233598413385
2024-10-28 00:00:00+00:00,262.510009765625,-6.67999267578125,-2.481515886621853
2024-10-29 00:00:00+00:00,259.5199890136719,-2.990020751953125,-1.1390120912428006
2024-10-30 00:00:00+00:00,257.54998779296875,-1.970001220703125,-0.759094213971835
2024-10-31 00:00:00+00:00,249.85000610351562,-7.699981689453125,-2.98970376797018
2024-11-01 00:00:00+00:00,248.97999572753906,-0.8700103759765625,-0.34821306973116806
